run,b,ic,t,x,sigma
1,0.2,0.0511938268203712,1.27,0.00115669223771824,0.01
1,0.2,0.0511938268203712,1.28,-0.00111801366236918,0.01
1,0.2,0.0511938268203712,1.29,-0.000384104977216399,0.01
1,0.2,0.0511938268203712,1.3,-0.00131917998907053,0.01
1,0.2,0.0511938268203712,1.31,-0.000126437112907053,0.01
1,0.2,0.0511938268203712,1.32,-0.000345824643533,0.01
1,0.2,0.0511938268203712,1.33,0.00116011714758121,0.01
1,0.2,0.0511938268203712,1.34,0.00179495597467292,0.01
1,0.2,0.0511938268203712,1.35,0.00174121505316782,0.01
1,0.2,0.0511938268203712,1.36,0.000563011706602064,0.01
1,0.2,0.0511938268203712,1.37,-0.000373913280593474,0.01
1,0.2,0.0511938268203712,1.38,-0.00241955285544874,0.01
1,0.2,0.0511938268203712,1.39,-0.00455038029457824,0.01
1,0.2,0.0511938268203712,1.4,-0.00564460102351509,0.01
1,0.2,0.0511938268203712,1.41,-0.00578309799844178,0.01
1,0.2,0.0511938268203712,1.42,-0.00464537983980383,0.01
1,0.2,0.0511938268203712,1.43,-0.00362513390327868,0.01
1,0.2,0.0511938268203712,1.44,-0.00383397614460984,0.01
1,0.2,0.0511938268203712,1.45,-0.00428321666475875,0.01
1,0.2,0.0511938268203712,1.46,-0.00244036241126265,0.01
1,0.2,0.0511938268203712,1.47,-0.00179700213970937,0.01
1,0.2,0.0511938268203712,1.48,-0.00190551238211971,0.01
1,0.2,0.0511938268203712,1.49,-0.00207750283935234,0.01
1,0.2,0.0511938268203712,1.5,-0.00133783992339906,0.01
1,0.2,0.0511938268203712,1.51,-0.00276247918034706,0.01
1,0.2,0.0511938268203712,1.52,-0.00223534885725179,0.01
1,0.2,0.0511938268203712,1.53,-0.00131490634930059,0.01
1,0.2,0.0511938268203712,1.54,0.000318375271961021,0.01
1,0.2,0.0511938268203712,1.55,-0.000247714665637816,0.01
1,0.2,0.0511938268203712,1.56,-0.000266994659799637,0.01
1,0.2,0.0511938268203712,1.57,0.000548456485581735,0.01
1,0.2,0.0511938268203712,1.58,0.00214784305029191,0.01
1,0.2,0.0511938268203712,1.59,0.000541565248023008,0.01
1,0.2,0.0511938268203712,1.6,-0.00137521689706904,0.01
1,0.2,0.0511938268203712,1.61,-0.00175614103219658,0.01
1,0.2,0.0511938268203712,1.62,-0.00158133705703378,0.01
1,0.2,0.0511938268203712,1.63,-0.000902624408768625,0.01
1,0.2,0.0511938268203712,1.64,-0.000532436699752958,0.01
1,0.2,0.0511938268203712,1.65,-0.00102098273755408,0.01
1,0.2,0.0511938268203712,1.66,-0.000142154449314434,0.01
1,0.2,0.0511938268203712,1.67,7.45353223239564e-05,0.01
1,0.2,0.0511938268203712,1.68,-0.000301287602759262,0.01
1,0.2,0.0511938268203712,1.69,-0.000174875249346189,0.01
1,0.2,0.0511938268203712,1.7,0.00112852804922945,0.01
1,0.2,0.0511938268203712,1.71,0.0015500324713956,0.01
1,0.2,0.0511938268203712,1.72,0.000963510809757171,0.01
1,0.2,0.0511938268203712,1.73,-0.000989050769421793,0.01
1,0.2,0.0511938268203712,1.74,-0.0012287976628621,0.01
1,0.2,0.0511938268203712,1.75,-0.000881107567245621,0.01
1,0.2,0.0511938268203712,1.76,-0.00117094020785123,0.01
1,0.2,0.0511938268203712,1.77,-0.000557836837468095,0.01
1,0.2,0.0511938268203712,1.78,-0.00156203090313767,0.01
1,0.2,0.0511938268203712,1.79,-0.00176177543418703,0.01
1,0.2,0.0511938268203712,1.8,-0.000981484873261123,0.01
1,0.2,0.0511938268203712,1.81,-0.00243771273869287,0.01
1,0.2,0.0511938268203712,1.82,-0.0017089025256946,0.01
1,0.2,0.0511938268203712,1.83,-0.00129420402158054,0.01
1,0.2,0.0511938268203712,1.84,0.000406883349453145,0.01
1,0.2,0.0511938268203712,1.85,-0.000132035822292715,0.01
1,0.2,0.0511938268203712,1.86,-0.00187329650443527,0.01
1,0.2,0.0511938268203712,1.87,-0.000962253305019343,0.01
1,0.2,0.0511938268203712,1.88,0.000325078337407043,0.01
1,0.2,0.0511938268203712,1.89,0.00110838991089985,0.01
1,0.2,0.0511938268203712,1.9,0.00262897414714565,0.01
1,0.2,0.0511938268203712,1.91,0.000992012980560194,0.01
1,0.2,0.0511938268203712,1.92,-0.000288350673308871,0.01
1,0.2,0.0511938268203712,1.93,0.00016430897252946,0.01
1,0.2,0.0511938268203712,1.94,0.00139282572653907,0.01
1,0.2,0.0511938268203712,1.95,0.00364454085484217,0.01
1,0.2,0.0511938268203712,1.96,0.00340974932305132,0.01
1,0.2,0.0511938268203712,1.97,0.00323572961731748,0.01
1,0.2,0.0511938268203712,1.98,0.003568514334675,0.01
1,0.2,0.0511938268203712,1.99,0.00287157248317092,0.01
1,0.2,0.0511938268203712,2,0.00243920100806019,0.01
1,0.2,0.0531938268203712,0,0.0531938268203712,0.01
1,0.2,0.0531938268203712,0.01,0.0533540561226785,0.01
1,0.2,0.0531938268203712,0.02,0.0536228575292588,0.01
1,0.2,0.0531938268203712,0.03,0.0556243907487071,0.01
1,0.2,0.0531938268203712,0.04,0.057019458374167,0.01
1,0.2,0.0531938268203712,0.05,0.0571531191935447,0.01
1,0.2,0.0531938268203712,0.06,0.0582010578613557,0.01
1,0.2,0.0531938268203712,0.07,0.0580173232879695,0.01
1,0.2,0.0531938268203712,0.08,0.0581968926958347,0.01
1,0.2,0.0531938268203712,0.09,0.0575073662483372,0.01
1,0.2,0.0531938268203712,0.1,0.0581748297288529,0.01
1,0.2,0.0531938268203712,0.11,0.0574387576065257,0.01
1,0.2,0.0531938268203712,0.12,0.0607274249746305,0.01
1,0.2,0.0531938268203712,0.13,0.0624037626849807,0.01
1,0.2,0.0531938268203712,0.14,0.0621546204080399,0.01
1,0.2,0.0531938268203712,0.15,0.0629119081672355,0.01
1,0.2,0.0531938268203712,0.16,0.0636957412449256,0.01
1,0.2,0.0531938268203712,0.17,0.0633079367211276,0.01
1,0.2,0.0531938268203712,0.18,0.0657269685314342,0.01
1,0.2,0.0531938268203712,0.19,0.0669702922357348,0.01
1,0.2,0.0531938268203712,0.2,0.0699823023136843,0.01
1,0.2,0.0531938268203712,0.21,0.0726105389240562,0.01
1,0.2,0.0531938268203712,0.22,0.0761143264125879,0.01
1,0.2,0.0531938268203712,0.23,0.0796414354788641,0.01
1,0.2,0.0531938268203712,0.24,0.0858983521429909,0.01
1,0.2,0.0531938268203712,0.25,0.0905853997823447,0.01
1,0.2,0.0531938268203712,0.26,0.0965895709878834,0.01
1,0.2,0.0531938268203712,0.27,0.10460909201822,0.01
1,0.2,0.0531938268203712,0.28,0.1128966471635,0.01
1,0.2,0.0531938268203712,0.29,0.123436851405068,0.01
1,0.2,0.0531938268203712,0.3,0.136704067309733,0.01
1,0.2,0.0531938268203712,0.31,0.150278650608622,0.01
1,0.2,0.0531938268203712,0.32,0.170648690779002,0.01
1,0.2,0.0531938268203712,0.33,0.196016427204407,0.01
1,0.2,0.0531938268203712,0.34,0.230597454110563,0.01
1,0.2,0.0531938268203712,0.35,0.273950905297123,0.01
1,0.2,0.0531938268203712,0.36,0.334000358484062,0.01
1,0.2,0.0531938268203712,0.37,0.412937317894229,0.01
1,0.2,0.0531938268203712,0.38,0.519330276620004,0.01
1,0.2,0.0531938268203712,0.39,0.665764411573793,0.01
1,0.2,0.0531938268203712,0.4,0.863725530419196,0.01
1,0.2,0.0531938268203712,0.41,1.13011743591105,0.01
1,0.2,0.0531938268203712,0.42,1.48315863199279,0.01
1,0.2,0.0531938268203712,0.43,1.93794657711382,0.01
1,0.2,0.0531938268203712,0.44,2.49935298862202,0.01
1,0.2,0.0531938268203712,0.45,3.14862021905781,0.01
1,0.2,0.0531938268203712,0.46,3.84234923294568,0.01
1,0.2,0.0531938268203712,0.47,4.50471410371302,0.01
1,0.2,0.0531938268203712,0.48,5.05456368427185,0.01
1,0.2,0.0531938268203712,0.49,5.43618691514981,0.01
1,0.2,0.0531938268203712,0.5,5.6488680411915,0.01
1,0.2,0.0531938268203712,0.51,5.73624669145326,0.01
1,0.2,0.0531938268203712,0.52,5.75878747325897,0.01
1,0.2,0.0531938268203712,0.53,5.7575927488115,0.01
1,0.2,0.0531938268203712,0.54,5.7525650236017,0.01
1,0.2,0.0531938268203712,0.55,5.75019850519877,0.01
1,0.2,0.0531938268203712,0.56,5.74952668323773,0.01
1,0.2,0.0531938268203712,0.57,5.74873593499693,0.01
1,0.2,0.0531938268203712,0.58,5.74769808204672,0.01
1,0.2,0.0531938268203712,0.59,5.74804642487985,0.01
1,0.2,0.0531938268203712,0.6,5.74788551338366,0.01
1,0.2,0.0531938268203712,0.61,5.74754514543608,0.01
1,0.2,0.0531938268203712,0.62,5.74753310066869,0.01
1,0.2,0.0531938268203712,0.63,5.74735733804401,0.01
1,0.2,0.0531938268203712,0.64,5.74723923553895,0.01
1,0.2,0.0531938268203712,0.65,5.74790600042472,0.01
1,0.2,0.0531938268203712,0.66,5.74787145372412,0.01
1,0.2,0.0531938268203712,0.67,5.749146480664,0.01
1,0.2,0.0531938268203712,0.68,5.74941648237628,0.01
1,0.2,0.0531938268203712,0.69,5.74793933543393,0.01
1,0.2,0.0531938268203712,0.7,5.7475072994483,0.01
1,0.2,0.0531938268203712,0.71,5.74726092037479,0.01
1,0.2,0.0531938268203712,0.72,5.74778900597622,0.01
1,0.2,0.0531938268203712,0.73,5.74997297898904,0.01
1,0.2,0.0531938268203712,0.74,5.75103991082921,0.01
1,0.2,0.0531938268203712,0.75,5.75010237274822,0.01
1,0.2,0.0531938268203712,0.76,5.74853599274256,0.01
1,0.2,0.0531938268203712,0.77,5.74725291999309,0.01
1,0.2,0.0531938268203712,0.78,5.7484210533514,0.01
1,0.2,0.0531938268203712,0.79,5.74850665020819,0.01
1,0.2,0.0531938268203712,0.8,5.74873075223515,0.01
1,0.2,0.0531938268203712,0.81,5.74841996907114,0.01
1,0.2,0.0531938268203712,0.82,5.74829685302964,0.01
1,0.2,0.0531938268203712,0.83,5.74808471926268,0.01
1,0.2,0.0531938268203712,0.84,5.74811605597603,0.01
1,0.2,0.0531938268203712,0.85,5.74806178730668,0.01
1,0.2,0.0531938268203712,0.86,5.74776658763148,0.01
1,0.2,0.0531938268203712,0.87,5.74716441956236,0.01
1,0.2,0.0531938268203712,0.88,5.74556464320246,0.01
1,0.2,0.0531938268203712,0.89,5.74589722846142,0.01
1,0.2,0.0531938268203712,0.9,5.74606113810349,0.01
1,0.2,0.0531938268203712,0.91,5.74751832427057,0.01
1,0.2,0.0531938268203712,0.92,5.74724787806911,0.01
1,0.2,0.0531938268203712,0.93,5.74892191765873,0.01
1,0.2,0.0531938268203712,0.94,5.74923768663362,0.01
1,0.2,0.0531938268203712,0.95,5.74923420634225,0.01
1,0.2,0.0531938268203712,0.96,5.74865110356657,0.01
1,0.2,0.0531938268203712,0.97,5.7470197578086,0.01
1,0.2,0.0531938268203712,0.98,5.74691345238449,0.01
1,0.2,0.0531938268203712,0.99,5.74690275043843,0.01
1,0.2,0.0531938268203712,1,5.74609254426053,0.01
1,0.2,0.0531938268203712,1.01,5.74721055728883,0.01
1,0.2,0.0531938268203712,1.02,5.74744462061249,0.01
1,0.2,0.0531938268203712,1.03,5.74899610719762,0.01
1,0.2,0.0531938268203712,1.04,5.74994591705973,0.01
1,0.2,0.0531938268203712,1.05,5.74852938698383,0.01
1,0.2,0.0531938268203712,1.06,5.74673423472615,0.01
1,0.2,0.0531938268203712,1.07,5.7459918648322,0.01
1,0.2,0.0531938268203712,1.08,5.74677660324694,0.01
1,0.2,0.0531938268203712,1.09,5.74762819347276,0.01
1,0.2,0.0531938268203712,1.1,5.74698535275267,0.01
1,0.2,0.0531938268203712,1.11,5.7463150530795,0.01
1,0.2,0.0531938268203712,1.12,5.74737660307006,0.01
1,0.2,0.0531938268203712,1.13,5.74767747758752,0.01
1,0.2,0.0531938268203712,1.14,5.74819140002877,0.01
1,0.2,0.0531938268203712,1.15,5.74745545542989,0.01
1,0.2,0.0531938268203712,1.16,5.74550675766285,0.01
1,0.2,0.0531938268203712,1.17,5.74633846823742,0.01
1,0.2,0.0531938268203712,1.18,5.74724443167528,0.01
1,0.2,0.0531938268203712,1.19,5.74700659248166,0.01
1,0.2,0.0531938268203712,1.2,5.74781283422526,0.01
1,0.2,0.0531938268203712,1.21,5.7480680251968,0.01
1,0.2,0.0531938268203712,1.22,5.7484545907469,0.01
1,0.2,0.0531938268203712,1.23,5.74584894229007,0.01
1,0.2,0.0531938268203712,1.24,5.7467164891391,0.01
1,0.2,0.0531938268203712,1.25,5.74718131729144,0.01
1,0.2,0.0531938268203712,1.26,5.74766431572958,0.01
1,0.2,0.0531938268203712,1.27,5.74896251947539,0.01
1,0.2,0.0531938268203712,1.28,5.74748426557689,0.01
1,0.2,0.0531938268203712,1.29,5.74683697321004,0.01
1,0.2,0.0531938268203712,1.3,5.74774115940023,0.01
1,0.2,0.0531938268203712,1.31,5.74885834753956,0.01
1,0.2,0.0531938268203712,1.32,5.74856666795967,0.01
1,0.2,0.0531938268203712,1.33,5.74900491439081,0.01
1,0.2,0.0531938268203712,1.34,5.74965407973949,0.01
1,0.2,0.0531938268203712,1.35,5.74971560984651,0.01
1,0.2,0.0531938268203712,1.36,5.7482816796729,0.01
1,0.2,0.0531938268203712,1.37,5.74832601374041,0.01
1,0.2,0.0531938268203712,1.38,5.74893191740749,0.01
1,0.2,0.0531938268203712,1.39,5.74878518646301,0.01
1,0.2,0.0531938268203712,1.4,5.74940514305908,0.01
1,0.2,0.0531938268203712,1.41,5.74715753555173,0.01
1,0.2,0.0531938268203712,1.42,5.74862576286189,0.01
1,0.2,0.0531938268203712,1.43,5.74912416880177,0.01
1,0.2,0.0531938268203712,1.44,5.74793506504148,0.01
1,0.2,0.0531938268203712,1.45,5.74711021885493,0.01
1,0.2,0.0531938268203712,1.46,5.74779212309912,0.01
1,0.2,0.0531938268203712,1.47,5.74730765023688,0.01
1,0.2,0.0531938268203712,1.48,5.74836671087765,0.01
1,0.2,0.0531938268203712,1.49,5.74813821422801,0.01
1,0.2,0.0531938268203712,1.5,5.74821516303629,0.01
1,0.2,0.0531938268203712,1.51,5.74945901752097,0.01
1,0.2,0.0531938268203712,1.52,5.74768819159105,0.01
1,0.2,0.0531938268203712,1.53,5.74642046990183,0.01
1,0.2,0.0531938268203712,1.54,5.74819449210941,0.01
1,0.2,0.0531938268203712,1.55,5.74850627071207,0.01
1,0.2,0.0531938268203712,1.56,5.75101310667089,0.01
1,0.2,0.0531938268203712,1.57,5.75020452691553,0.01
1,0.2,0.0531938268203712,1.58,5.74887699799699,0.01
1,0.2,0.0531938268203712,1.59,5.74700649289111,0.01
1,0.2,0.0531938268203712,1.6,5.74630623902184,0.01
1,0.2,0.0531938268203712,1.61,5.74543747217023,0.01
1,0.2,0.0531938268203712,1.62,5.74531542028773,0.01
1,0.2,0.0531938268203712,1.63,5.74784624812287,0.01
1,0.2,0.0531938268203712,1.64,5.74722303537368,0.01
1,0.2,0.0531938268203712,1.65,5.74681974810314,0.01
1,0.2,0.0531938268203712,1.66,5.74883504566501,0.01
1,0.2,0.0531938268203712,1.67,5.74932446980743,0.01
1,0.2,0.0531938268203712,1.68,5.74920393940481,0.01
1,0.2,0.0531938268203712,1.69,5.74704648809027,0.01
1,0.2,0.0531938268203712,1.7,5.74677476901106,0.01
1,0.2,0.0531938268203712,1.71,5.74746484878226,0.01
1,0.2,0.0531938268203712,1.72,5.74926211706548,0.01
1,0.2,0.0531938268203712,1.73,5.74822534299877,0.01
1,0.2,0.0531938268203712,1.74,5.74722660252156,0.01
1,0.2,0.0531938268203712,1.75,5.74647547109497,0.01
1,0.2,0.0531938268203712,1.76,5.7483000131944,0.01
1,0.2,0.0531938268203712,1.77,5.74837204728231,0.01
1,0.2,0.0531938268203712,1.78,5.74591118530287,0.01
1,0.2,0.0531938268203712,1.79,5.74638176248207,0.01
1,0.2,0.0531938268203712,1.8,5.74610607335347,0.01
1,0.2,0.0531938268203712,1.81,5.7476085625584,0.01
1,0.2,0.0531938268203712,1.82,5.74742852673479,0.01
1,0.2,0.0531938268203712,1.83,5.74659577143791,0.01
1,0.2,0.0531938268203712,1.84,5.74718127876371,0.01
1,0.2,0.0531938268203712,1.85,5.74827104679181,0.01
1,0.2,0.0531938268203712,1.86,5.74789247750767,0.01
1,0.2,0.0531938268203712,1.87,5.74881284528122,0.01
1,0.2,0.0531938268203712,1.88,5.74856792580356,0.01
1,0.2,0.0531938268203712,1.89,5.748192074565,0.01
1,0.2,0.0531938268203712,1.9,5.7497629532956,0.01
1,0.2,0.0531938268203712,1.91,5.74978318826711,0.01
1,0.2,0.0531938268203712,1.92,5.74721007236076,0.01
1,0.2,0.0531938268203712,1.93,5.74731763568709,0.01
1,0.2,0.0531938268203712,1.94,5.74753746192924,0.01
1,0.2,0.0531938268203712,1.95,5.74834456110919,0.01
1,0.2,0.0531938268203712,1.96,5.74738617956196,0.01
1,0.2,0.0531938268203712,1.97,5.74648887362748,0.01
1,0.2,0.0531938268203712,1.98,5.74576512818389,0.01
1,0.2,0.0531938268203712,1.99,5.7464660212984,0.01
1,0.2,0.0531938268203712,2,5.74559155878108,0.01
1,1.1,1.73280962103094,0,1.73280962103094,0.01
1,1.1,1.73280962103094,0.01,1.73285038402672,0.01
1,1.1,1.73280962103094,0.02,1.73347154461088,0.01
1,1.1,1.73280962103094,0.03,1.7339354833385,0.01
1,1.1,1.73280962103094,0.04,1.7349882473338,0.01
1,1.1,1.73280962103094,0.05,1.73432850461718,0.01
1,1.1,1.73280962103094,0.06,1.73528763989054,0.01
1,1.1,1.73280962103094,0.07,1.73517290928573,0.01
1,1.1,1.73280962103094,0.08,1.7366404991086,0.01
1,1.1,1.73280962103094,0.09,1.73714709598581,0.01
1,1.1,1.73280962103094,0.1,1.73633660338069,0.01
1,1.1,1.73280962103094,0.11,1.73543538753739,0.01
1,1.1,1.73280962103094,0.12,1.73401039437852,0.01
1,1.1,1.73280962103094,0.13,1.73269819738167,0.01
1,1.1,1.73280962103094,0.14,1.73244597010728,0.01
1,1.1,1.73280962103094,0.15,1.7311910070849,0.01
1,1.1,1.73280962103094,0.16,1.72805506913568,0.01
1,1.1,1.73280962103094,0.17,1.72888293945861,0.01
1,1.1,1.73280962103094,0.18,1.72756014444924,0.01
1,1.1,1.73280962103094,0.19,1.72759188160402,0.01
1,1.1,1.73280962103094,0.2,1.72606470071435,0.01
1,1.1,1.73280962103094,0.21,1.72452712782518,0.01
1,1.1,1.73280962103094,0.22,1.72275975438164,0.01
1,1.1,1.73280962103094,0.23,1.72071981936985,0.01
1,1.1,1.73280962103094,0.24,1.72042722362836,0.01
1,1.1,1.73280962103094,0.25,1.7174328623023,0.01
1,1.1,1.73280962103094,0.26,1.71745563837524,0.01
1,1.1,1.73280962103094,0.27,1.71256685327342,0.01
1,1.1,1.73280962103094,0.28,1.70913442950411,0.01
1,1.1,1.73280962103094,0.29,1.70310416480215,0.01
1,1.1,1.73280962103094,0.3,1.69804907549786,0.01
1,1.1,1.73280962103094,0.31,1.68973781003399,0.01
1,1.1,1.73280962103094,0.32,1.68182784338354,0.01
1,1.1,1.73280962103094,0.33,1.6710645220461,0.01
1,1.1,1.73280962103094,0.34,1.66154188428732,0.01
1,1.1,1.73280962103094,0.35,1.64888528025595,0.01
1,1.1,1.73280962103094,0.36,1.63464566296301,0.01
1,1.1,1.73280962103094,0.37,1.61547620120267,0.01
1,1.1,1.73280962103094,0.38,1.59205914644152,0.01
1,1.1,1.73280962103094,0.39,1.56383626806226,0.01
1,1.1,1.73280962103094,0.4,1.53190236643524,0.01
1,1.1,1.73280962103094,0.41,1.49420822688827,0.01
1,1.1,1.73280962103094,0.42,1.44967745536037,0.01
1,1.1,1.73280962103094,0.43,1.39424335390853,0.01
1,1.1,1.73280962103094,0.44,1.32667803482327,0.01
1,1.1,1.73280962103094,0.45,1.24686523424583,0.01
1,1.1,1.73280962103094,0.46,1.14517397336265,0.01
1,1.1,1.73280962103094,0.47,1.01950971655983,0.01
1,1.1,1.73280962103094,0.48,0.863655615319039,0.01
1,1.1,1.73280962103094,0.49,0.669225756750504,0.01
1,1.1,1.73280962103094,0.5,0.432820379264449,0.01
1,1.1,1.73280962103094,0.51,0.148773541501289,0.01
1,1.1,1.73280962103094,0.52,-0.120845249721215,0.01
1,1.1,1.73280962103094,0.53,0.407475283843677,0.01
1,1.1,1.73280962103094,0.54,0.745183080501863,0.01
1,1.1,1.73280962103094,0.55,0.419995871004356,0.01
1,1.1,1.73280962103094,0.56,0.173156947557137,0.01
1,1.1,1.73280962103094,0.57,-0.121446567693717,0.01
1,1.1,1.73280962103094,0.58,0.417108671353948,0.01
1,1.1,1.73280962103094,0.59,0.755691602458631,0.01
1,1.1,1.73280962103094,0.6,0.432813936505143,0.01
1,1.1,1.73280962103094,0.61,0.184383442435228,0.01
1,1.1,1.73280962103094,0.62,-0.107797967666299,0.01
1,1.1,1.73280962103094,0.63,0.263343837035303,0.01
1,1.1,1.73280962103094,0.64,0.48072214564751,0.01
1,1.1,1.73280962103094,0.65,0.140876295819693,0.01
1,1.1,1.73280962103094,0.66,-0.103929972591543,0.01
1,1.1,1.73280962103094,0.67,0.226984345108675,0.01
1,1.1,1.73280962103094,0.68,0.428132708865946,0.01
1,1.1,1.73280962103094,0.69,0.0857840869425356,0.01
1,1.1,1.73280962103094,0.7,-0.124782571449657,0.01
1,1.1,1.73280962103094,0.71,0.475802832663049,0.01
1,1.1,1.73280962103094,0.72,0.868423063863837,0.01
1,1.1,1.73280962103094,0.73,0.552125797776081,0.01
1,1.1,1.73280962103094,0.74,0.334930239481365,0.01
1,1.1,1.73280962103094,0.75,0.0176724701440609,0.01
1,1.1,1.73280962103094,0.76,-0.127900058797642,0.01
1,1.1,1.73280962103094,0.77,0.583424630031847,0.01
1,1.1,1.73280962103094,0.78,1.01920453258615,0.01
1,1.1,1.73280962103094,0.79,0.733607736636277,0.01
1,1.1,1.73280962103094,0.8,0.55738640831284,0.01
1,1.1,1.73280962103094,0.81,0.26975855213102,0.01
1,1.1,1.73280962103094,0.82,-0.00672330633227465,0.01
1,1.1,1.73280962103094,0.83,-0.127120865906276,0.01
1,1.1,1.73280962103094,0.84,0.624946638018442,0.01
1,1.1,1.73280962103094,0.85,1.03965128446048,0.01
1,1.1,1.73280962103094,0.86,0.774440611808599,0.01
1,1.1,1.73280962103094,0.87,0.595655296138276,0.01
1,1.1,1.73280962103094,0.88,0.325467238692598,0.01
1,1.1,1.73280962103094,0.89,0.0405680290276195,0.01
1,1.1,1.73280962103094,0.9,-0.15344751344343,0.01
1,1.1,1.73280962103094,0.91,1.20217831230749,0.01
1,1.1,1.73280962103094,0.92,2.24752422924577,0.01
1,1.1,1.73280962103094,0.93,2.12646788372087,0.01
1,1.1,1.73280962103094,0.94,2.24999505864946,0.01
1,1.1,1.73280962103094,0.95,2.2943169856143,0.01
1,1.1,1.73280962103094,0.96,2.39498609916858,0.01
1,1.1,1.73280962103094,0.97,2.47164663889973,0.01
1,1.1,1.73280962103094,0.98,2.5791592657154,0.01
1,1.1,1.73280962103094,0.99,2.67651071286814,0.01
1,1.1,1.73280962103094,1,2.79203048094111,0.01
1,1.1,1.73280962103094,1.01,2.90178497676461,0.01
1,1.1,1.73280962103094,1.02,3.02322251010185,0.01
1,1.1,1.73280962103094,1.03,3.13675990771862,0.01
1,1.1,1.73280962103094,1.04,3.25447773407808,0.01
1,1.1,1.73280962103094,1.05,3.36054930739345,0.01
1,1.1,1.73280962103094,1.06,3.46640722916041,0.01
1,1.1,1.73280962103094,1.07,3.55900235886372,0.01
1,1.1,1.73280962103094,1.08,3.64701341207989,0.01
1,1.1,1.73280962103094,1.09,3.72147680246144,0.01
1,1.1,1.73280962103094,1.1,3.78758638983635,0.01
1,1.1,1.73280962103094,1.11,3.83843824358306,0.01
1,1.1,1.73280962103094,1.12,3.88433832243099,0.01
1,1.1,1.73280962103094,1.13,3.91993990211374,0.01
1,1.1,1.73280962103094,1.14,3.95149020665752,0.01
1,1.1,1.73280962103094,1.15,3.97472626402635,0.01
1,1.1,1.73280962103094,1.16,3.9971600840246,0.01
1,1.1,1.73280962103094,1.17,4.00974065276338,0.01
1,1.1,1.73280962103094,1.18,4.02423451875866,0.01
1,1.1,1.73280962103094,1.19,4.03350514177821,0.01
1,1.1,1.73280962103094,1.2,4.04226780963536,0.01
1,1.1,1.73280962103094,1.21,4.04751221128063,0.01
1,1.1,1.73280962103094,1.22,4.05268550914162,0.01
1,1.1,1.73280962103094,1.23,4.05508982648841,0.01
1,1.1,1.73280962103094,1.24,4.05516148608745,0.01
1,1.1,1.73280962103094,1.25,4.05614473050968,0.01
1,1.1,1.73280962103094,1.26,4.05889972100832,0.01
1,1.1,1.73280962103094,1.27,4.06079759181172,0.01
1,1.1,1.73280962103094,1.28,4.06254116066326,0.01
1,1.1,1.73280962103094,1.29,4.06272840853186,0.01
1,1.1,1.73280962103094,1.3,4.06309230524654,0.01
1,1.1,1.73280962103094,1.31,4.06247074747593,0.01
1,1.1,1.73280962103094,1.32,4.06430091464977,0.01
1,1.1,1.73280962103094,1.33,4.06306053466813,0.01
1,1.1,1.73280962103094,1.34,4.06493914883568,0.01
1,1.1,1.73280962103094,1.35,4.06410425042732,0.01
1,1.1,1.73280962103094,1.36,4.06429484118338,0.01
1,1.1,1.73280962103094,1.37,4.06432413758751,0.01
1,1.1,1.73280962103094,1.38,4.06566655170009,0.01
1,1.1,1.73280962103094,1.39,4.06533426826599,0.01
1,1.1,1.73280962103094,1.4,4.06519788729122,0.01
1,1.1,1.73280962103094,1.41,4.06487871017771,0.01
1,1.1,1.73280962103094,1.42,4.06548878997854,0.01
1,1.1,1.73280962103094,1.43,4.06617436077294,0.01
1,1.1,1.73280962103094,1.44,4.06726394925987,0.01
1,1.1,1.73280962103094,1.45,4.06580623724489,0.01
1,1.1,1.73280962103094,1.46,4.06382108248621,0.01
1,1.1,1.73280962103094,1.47,4.06394283053144,0.01
1,1.1,1.73280962103094,1.48,4.06562329753408,0.01
1,1.1,1.73280962103094,1.49,4.06258762071391,0.01
1,1.1,1.73280962103094,1.5,4.06399287670824,0.01
1,1.1,1.73280962103094,1.51,4.0650762691726,0.01
1,1.1,1.73280962103094,1.52,4.06547890578048,0.01
1,1.1,1.73280962103094,1.53,4.0661082154187,0.01
1,1.1,1.73280962103094,1.54,4.06705898988722,0.01
1,1.1,1.73280962103094,1.55,4.0659495899747,0.01
1,1.1,1.73280962103094,1.56,4.0673256829851,0.01
1,1.1,1.73280962103094,1.57,4.06815010322326,0.01
1,1.1,1.73280962103094,1.58,4.06847482019506,0.01
1,1.1,1.73280962103094,1.59,4.06857178191366,0.01
1,1.1,1.73280962103094,1.6,4.06848008046219,0.01
1,1.1,1.73280962103094,1.61,4.06715031708083,0.01
1,1.1,1.73280962103094,1.62,4.06731112162979,0.01
1,1.1,1.73280962103094,1.63,4.06745590599788,0.01
1,1.1,1.73280962103094,1.64,4.06708229421568,0.01
1,1.1,1.73280962103094,1.65,4.06690869995932,0.01
1,1.1,1.73280962103094,1.66,4.06627258531763,0.01
1,1.1,1.73280962103094,1.67,4.06655355469916,0.01
1,1.1,1.73280962103094,1.68,4.06595832574085,0.01
1,1.1,1.73280962103094,1.69,4.06638502828361,0.01
1,1.1,1.73280962103094,1.7,4.06633743822885,0.01
1,1.1,1.73280962103094,1.71,4.06694396217987,0.01
1,1.1,1.73280962103094,1.72,4.06686107414463,0.01
1,1.1,1.73280962103094,1.73,4.0652337561743,0.01
1,1.1,1.73280962103094,1.74,4.06623359420362,0.01
1,1.1,1.73280962103094,1.75,4.0649796805937,0.01
1,1.1,1.73280962103094,1.76,4.0655555235051,0.01
